timestamp,rot_x,rot_y,rot_z,acc_x,acc_y,acc_z,grav_x,grav_y,grav_z,pitch_rad,quat_rel_x,quat_rel_y,quat_rel_z,quat_rel_w
1763250278.0758607,0.004204,0.00266,0.000606,-0.002581,0.007386,-0.000546,-0.035458,-0.03278049999999999,-0.005902999999999992,0.03552500203318449,0.03638385400169233,0.01711303577559634,0.01925093365024681,0.9990058862329695
1763250278.1082,-0.001727,-0.000434,0.001587,-0.002991,0.008593,0.000165,-0.03549,-0.03275349999999999,-0.005901999999999963,0.035557036625564926,0.03638839616308648,0.017128454659307395,0.019237383918266234,0.9990057175640406
1763250278.1405396,-0.00113,0.000599,0.009027,-0.00259,0.005225,0.001057,-0.035493,-0.03276949999999999,-0.00590400000000002,0.03556005596590871,0.036516572564672355,0.017116199166536974,0.01925303213614746,0.9990009491525947
1763250278.1728792,-0.003125,-0.002894,0.004006,-0.003415,0.006568,-0.001781,-0.035428,-0.0328015,-0.00590400000000002,0.035494989313252526,0.036709809599481016,0.017062565106639727,0.019282246789301325,0.9989942210593153
1763250278.2052186,-0.006475,-0.006465,-0.000435,-0.002044,0.00512,-0.001157,-0.035375000000000004,-0.032937499999999995,-0.005913999999999975,0.035441928030726044,0.036769291475797064,0.017031820877432907,0.019355950010954515,0.9989911328340909
1763250278.237558,-0.008191,-0.006627,-0.002479,-0.002612,0.004777,0.000152,-0.03509,-0.0332235,-0.005928000000000044,0.03515666117663463,0.03674380420768914,0.016896636621437502,0.01950324379786671,0.9989915014676506
1763250278.2698975,-0.00634,-0.002791,-0.002066,-0.002264,0.003698,8.1e-05,-0.034872,-0.0335845,-0.005951999999999957,0.03493846938102634,0.03671613887724369,0.016795610063434285,0.019687141859720158,0.9989906151080397
1763250278.302237,-0.009447,-0.008684,-0.004019,-0.002537,0.004224,-0.000494,-0.034632,-0.0341255,-0.005990999999999969,0.03469824208544332,0.03666964779494397,0.016689012861435135,0.01996061922147029,0.9989886823486046
1763250278.3345764,-0.00483,-0.004995,-0.007215,-0.002448,0.004059,-0.000301,-0.034418,-0.0344855,-0.006013999999999964,0.03448402132354599,0.036572524659579796,0.016598250049949373,0.020139082004282972,0.9989901730804606
1763250278.3669157,0.003348,-0.006059,-0.006942,-0.001652,0.002587,0.001426,-0.034171,-0.034507499999999997,-0.006005000000000038,0.034236778545125475,0.03640876541803807,0.01649322949878499,0.02014466291404225,0.9989977816479446
1763250278.3992553,0.006501,-0.004225,-0.005331,-0.002259,0.00428,0.00063,-0.034011,-0.0343185,-0.005981000000000014,0.03407663485822891,0.03628632491793506,0.016422853595616658,0.020045209270130343,0.9990053964263875
