t_beep,event,type,onset_event,onset_time,hold_event,hold_time
1760734059.204177,BEEP_RECOVER,lateral_right,RECOVERY_START,1760734059.154177,UPRIGHT_HOLD_START,1760734060.104177
1760734070.049177,BEEP_SLOUCH,neck_only,SLOUCH_START,1760734069.999177,SLOUCHED_HOLD_START,1760734070.949177
1760734074.549177,BEEP_RECOVER,neck_only,RECOVERY_START,1760734074.499177,UPRIGHT_HOLD_START,1760734075.449177
1760734085.951177,BEEP_SLOUCH,reach_left,NOSLOUCH_START,1760734085.901177,NOSLOUCHED_HOLD_START,1760734086.851177
1760734090.451177,BEEP_RECOVER,reach_left,RECOVERY_START,1760734090.401177,UPRIGHT_HOLD_START,1760734091.351177
1760734100.741177,BEEP_SLOUCH,reach_right,NOSLOUCH_START,1760734100.691177,NOSLOUCHED_HOLD_START,1760734101.641177
1760734105.241177,BEEP_RECOVER,reach_right,RECOVERY_START,1760734105.191177,UPRIGHT_HOLD_START,1760734106.141177
1760734115.092177,BEEP_SLOUCH,normal_slouch,SLOUCH_START,1760734115.042177,SLOUCHED_HOLD_START,1760734115.992177
1760734119.592177,BEEP_RECOVER,normal_slouch,RECOVERY_START,1760734119.542177,UPRIGHT_HOLD_START,1760734120.492177
1760734130.830177,BEEP_SLOUCH,fast_slouch,SLOUCH_START,1760734130.780177,SLOUCHED_HOLD_START,1760734131.730177
1760734135.330177,BEEP_RECOVER,fast_slouch,RECOVERY_START,1760734135.280177,UPRIGHT_HOLD_START,1760734136.230177
1760734146.270177,BEEP_SLOUCH,micro_slouch,SLOUCH_START,1760734146.220177,SLOUCHED_HOLD_START,1760734147.170177
1760734150.770177,BEEP_RECOVER,micro_slouch,RECOVERY_START,1760734150.720177,UPRIGHT_HOLD_START,1760734151.670177
1760734159.664177,BEEP_SLOUCH,lateral_left,NOSLOUCH_START,1760734159.614177,NOSLOUCHED_HOLD_START,1760734160.564177
1760734164.164177,BEEP_RECOVER,lateral_left,RECOVERY_START,1760734164.114177,UPRIGHT_HOLD_START,1760734165.064177
1760734176.263177,BEEP_SLOUCH,lateral_right,NOSLOUCH_START,1760734176.213177,NOSLOUCHED_HOLD_START,1760734177.163177
1760734180.763177,BEEP_RECOVER,lateral_right,RECOVERY_START,1760734180.713177,UPRIGHT_HOLD_START,1760734181.663177
1760734191.047177,BEEP_SLOUCH,neck_only,SLOUCH_START,1760734190.997177,SLOUCHED_HOLD_START,1760734191.947177
1760734195.547177,BEEP_RECOVER,neck_only,RECOVERY_START,1760734195.497177,UPRIGHT_HOLD_START,1760734196.447177
1760734205.332177,BEEP_SLOUCH,reach_left,NOSLOUCH_START,1760734205.282177,NOSLOUCHED_HOLD_START,1760734206.232177
1760734209.832177,BEEP_RECOVER,reach_left,RECOVERY_START,1760734209.782177,UPRIGHT_HOLD_START,1760734210.732177
1760734219.962177,BEEP_SLOUCH,reach_right,NOSLOUCH_START,1760734219.912177,NOSLOUCHED_HOLD_START,1760734220.862177
1760734224.462177,BEEP_RECOVER,reach_right,RECOVERY_START,1760734224.412177,UPRIGHT_HOLD_START,1760734225.362177
