quat_x,quat_y,quat_z,quat_w,rot_x,rot_y,rot_z,acc_x,acc_y,acc_z,grav_x,grav_y,grav_z
-0.035027,0.056391,-0.216294,0.974069,-0.002588,0.014538,-0.030437,-0.000127,-0.006614,0.000122,0.094705,0.092631,-0.991186
-0.034941,0.056511,-0.21658,0.974001,0.004829,0.0133,-0.024883,0.000408,-0.004073,-0.001286,0.094949,0.092543,-0.991171
-0.034819,0.056631,-0.216784,0.973953,0.00088,0.015195,-0.01179,0.001888,-0.0006,-0.001518,0.095215,0.092377,-0.991161
-0.03476,0.056772,-0.216841,0.973935,-0.009769,0.019016,0.0003,0.000719,-0.001369,-0.001796,0.095509,0.09233,-0.991137
-0.034755,0.056916,-0.216777,0.973941,-0.009341,0.012122,0.008077,0.001913,-0.002702,-0.001244,0.095798,0.092375,-0.991105
-0.034776,0.057081,-0.216685,0.973951,-0.005517,0.011463,0.008527,0.002793,-0.00574,0.002127,0.096118,0.092477,-0.991065
-0.034793,0.057179,-0.216601,0.973963,-0.005319,0.005563,0.007299,0.003248,-0.003362,0.001336,0.096308,0.092544,-0.99104
-0.034867,0.05719,-0.216505,0.973981,-0.007065,-0.006604,0.012062,0.003162,-0.000984,0.001957,0.096306,0.092684,-0.991027
-0.034968,0.057121,-0.216344,0.974017,-0.012372,-0.01395,0.018138,0.003935,-0.000126,0.000175,0.096144,0.092834,-0.991029
-0.035071,0.057015,-0.216113,0.974071,-0.01128,-0.015551,0.02295,0.002632,-0.002239,-0.002277,0.095915,0.092966,-0.991039
-0.035121,0.056914,-0.215864,0.97413,-0.00198,-0.011529,0.021891,0.001725,-0.004294,-0.003797,0.095721,0.092995,-0.991055
-0.035078,0.056831,-0.215631,0.974188,0.006298,-0.005529,0.01956,0.00278,-0.0046,-0.005431,0.095601,0.092855,-0.991079
-0.034968,0.056824,-0.21544,0.974235,0.012701,-0.002765,0.016624,0.001498,-0.003382,-0.002829,0.095653,0.092618,-0.991097
-0.034823,0.056826,-0.215287,0.974274,0.010323,0.000336,0.011353,0.002868,-0.002306,-0.002444,0.095734,0.092321,-0.991116
-0.034695,0.056843,-0.215171,0.974303,0.006651,0.004966,0.010562,0.002974,-0.001236,-0.001257,0.095834,0.092069,-0.99113
-0.034584,0.056907,-0.21506,0.974328,0.004829,0.007942,0.012373,0.003023,-0.000734,-0.000701,0.096016,0.091869,-0.991131
-0.034486,0.056985,-0.214932,0.974355,0.003977,0.009334,0.013219,0.003962,-0.001193,-0.000639,0.096224,0.091699,-0.991127
-0.034396,0.057097,-0.214775,0.974386,0.00582,0.007678,0.015569,0.002822,-0.000882,-0.000131,0.096495,0.091556,-0.991114
-0.03428,0.0572,-0.214617,0.974419,0.007085,0.009891,0.013583,0.003483,-0.00191,-0.002648,0.096759,0.091359,-0.991106
-0.034147,0.057325,-0.21451,0.97444,0.008591,0.01218,0.009738,0.003036,-0.000972,0.000118,0.097069,0.091141,-0.991096
