quat_x,quat_y,quat_z,quat_w,rot_x,rot_y,rot_z,acc_x,acc_y,acc_z,grav_x,grav_y,grav_z
-0.073548,0.059235,-0.170418,0.980836,-0.045873,0.015258,0.009529,-0.000856,-0.002144,0.000404,0.091132,0.164466,-0.982164
-0.074109,0.05947,-0.170362,0.980789,-0.037623,0.008688,-0.005607,0.000728,-0.002908,0.001576,0.091405,0.165634,-0.981942
-0.074365,0.059548,-0.170412,0.980757,-0.034668,0.010791,-0.010195,0.000619,-0.00133,0.000987,0.091459,0.166163,-0.981848
-0.074581,0.059608,-0.170519,0.980718,-0.026079,0.001892,-0.013734,1.4e-05,-0.000875,0.000791,0.091483,0.166615,-0.981769
-0.074847,0.059611,-0.170774,0.980653,-0.011009,-1.5e-05,-0.016699,0.002424,0.001376,-0.000396,0.091352,0.167157,-0.981689
-0.074874,0.059603,-0.170882,0.980633,-0.004676,0.003063,-0.012884,0.001118,0.001812,-0.000618,0.091308,0.167218,-0.981683
-0.074866,0.059617,-0.170951,0.980621,-0.000782,0.00174,-0.009048,-0.000192,0.002709,-0.000422,0.091327,0.167214,-0.981682
-0.074819,0.059637,-0.171052,0.980605,0.006195,0.003885,-0.002161,0.001341,0.003007,-0.001982,0.091365,0.167138,-0.981691
-0.074737,0.059702,-0.171059,0.980606,0.009239,0.0039,-0.002684,0.000804,0.001641,-0.001502,0.09152,0.166999,-0.9817
-0.074641,0.059743,-0.171092,0.980606,0.008925,0.006093,-0.001209,0.001903,0.001925,0.000567,0.091628,0.166829,-0.981719
-0.074577,0.059784,-0.171104,0.980606,0.0067,0.005237,-0.003146,0.002486,0.001543,0.001528,0.091728,0.16672,-0.981728
-0.074513,0.059825,-0.171116,0.980606,0.004476,0.004381,-0.005082,0.003069,0.001162,0.002488,0.091829,0.16661,-0.981737
-0.074594,0.059923,-0.171232,0.980574,-0.005731,0.001046,-0.00471,0.000397,0.001397,0.00041,0.091971,0.166811,-0.98169
-0.074736,0.059808,-0.171356,0.980548,-0.001794,-0.020195,-0.012027,-0.002482,0.00191,0.001144,0.091675,0.167061,-0.981675
-0.074777,0.059621,-0.171394,0.98055,0.00135,-0.02459,-0.001717,0.000307,0.003762,-0.002257,0.09129,0.167083,-0.981707
-0.074766,0.059508,-0.171337,0.980568,0.009183,-0.015362,0.006495,0.001068,0.001955,-0.005206,0.091084,0.167017,-0.981738
-0.074564,0.059373,-0.171147,0.980624,0.017586,0.007144,0.017666,0.002102,0.003179,-0.007086,0.090923,0.166561,-0.98183
-0.074436,0.059454,-0.170988,0.980657,0.007864,0.016784,0.021844,0.001445,0.004463,-0.0052,0.091152,0.166325,-0.981849
-0.07444,0.059572,-0.17083,0.980677,0.000182,0.012149,0.017741,-0.000976,0.001452,-0.001451,0.091408,0.166356,-0.98182
-0.074488,0.059704,-0.170733,0.980682,-0.002258,-0.000691,-0.008657,-0.000734,-0.002199,-3e-06,0.091666,0.166486,-0.981774
-0.074508,0.059679,-0.170835,0.980664,0.001525,-0.001946,-0.014476,-6.1e-05,-0.000182,-0.0,0.091592,0.166524,-0.981774
-0.07451,0.059648,-0.170946,0.980647,0.000671,-0.000675,-0.014117,-0.001258,0.000355,-0.000211,0.091513,0.16653,-0.981781
-0.07451,0.059619,-0.171129,0.980617,0.005261,-0.004095,-0.008781,-0.004205,0.00017,0.00053,0.091425,0.166536,-0.981788
-0.074458,0.059519,-0.171201,0.980614,0.007938,-0.009158,-0.008117,-0.003742,0.001059,-0.000445,0.091236,0.166409,-0.981827
-0.07445,0.059438,-0.171233,0.980614,-0.000726,-0.005837,-0.001687,-0.001546,0.004573,-0.0026,0.091074,0.166369,-0.981849
-0.074626,0.059422,-0.171165,0.980613,-0.014035,-0.004059,0.004934,-0.000969,-0.000225,-0.000213,0.090993,0.166701,-0.9818
-0.074749,0.05938,-0.171188,0.980603,-0.00749,-0.006229,-0.006032,-0.00141,-0.004478,-0.000672,0.090863,0.166928,-0.981773
-0.074785,0.059323,-0.17126,0.980591,-0.004999,-0.002364,-0.012408,0.000898,-0.004403,-0.002136,0.090728,0.166985,-0.981776
-0.074953,0.059312,-0.171443,0.980547,-0.013765,0.0148,-0.012645,0.000797,0.002653,-0.005606,0.090616,0.167326,-0.981728
-0.075149,0.059385,-0.171483,0.98052,-0.020873,0.007415,-0.009509,-0.000193,0.00212,-0.003251,0.090682,0.167737,-0.981652
-0.075346,0.059457,-0.171522,0.980494,-0.027981,3.1e-05,-0.006373,-0.001183,0.001587,-0.000896,0.090748,0.168148,-0.981576
-0.075801,0.059548,-0.171585,0.980442,-0.032869,0.008809,-0.006204,-0.000103,-0.000574,-0.001518,0.090753,0.169071,-0.981417
-0.076042,0.059626,-0.171614,0.980414,-0.031478,0.004804,-0.002393,-0.001089,0.000342,0.001116,0.090816,0.169571,-0.981325
-0.076248,0.059642,-0.171612,0.980397,-0.033016,-0.001334,-0.004954,-0.000424,0.001076,-0.001463,0.090775,0.169978,-0.981258
-0.076789,0.059689,-0.171649,0.980346,-0.038402,0.000743,-0.003955,-0.000725,0.002429,-0.002331,0.090671,0.17105,-0.981081
-0.077034,0.059707,-0.171684,0.980319,-0.037157,-0.001692,-0.007532,-9e-05,0.002217,-0.002223,0.090613,0.171538,-0.981002
-0.077325,0.059746,-0.171721,0.980287,-0.039141,0.002478,-0.010452,0.000603,0.001986,-0.002105,0.09058,0.17212,-0.980903
-0.077943,0.059871,-0.171844,0.980209,-0.036853,0.002344,-0.010625,0.000273,0.000524,-0.000575,0.090584,0.173378,-0.980681
-0.078191,0.059893,-0.171931,0.980173,-0.026121,-0.000108,-0.012103,2.3e-05,4.4e-05,-4.8e-05,0.090524,0.173876,-0.980598
-0.078351,0.059925,-0.17199,0.980148,-0.01872,0.001392,-0.007486,-0.000377,0.001606,0.001253,0.09052,0.174205,-0.98054
-0.078511,0.059944,-0.172008,0.980131,-0.004206,-0.000473,0.002775,0.000256,0.004073,0.001235,0.090497,0.174524,-0.980485
-0.078542,0.059956,-0.17198,0.980132,-0.000731,0.003214,0.005921,0.000574,0.002997,0.001337,0.090515,0.174585,-0.980473
-0.078521,0.059956,-0.171941,0.980141,0.000299,0.004656,0.005632,0.001396,0.002094,-0.000685,0.090529,0.174541,-0.980479
-0.078477,0.059997,-0.171901,0.980149,0.006503,0.001061,0.000639,0.000714,0.000343,-0.001033,0.090631,0.174466,-0.980483
-0.078422,0.059997,-0.171905,0.980153,0.009363,0.006557,-0.005386,0.002133,-0.000666,-0.002313,0.090649,0.174359,-0.980501
-0.078359,0.060051,-0.171959,0.980145,0.01091,0.006366,-0.007197,0.001003,0.000138,-0.001294,0.090769,0.174259,-0.980507
-0.078231,0.060156,-0.172107,0.980123,0.004725,0.007755,-0.005253,0.001325,0.00247,-0.000481,0.090993,0.174059,-0.980522
-0.078204,0.060245,-0.17215,0.980112,-0.002784,0.017349,-0.002016,0.002889,0.001951,-0.002162,0.091168,0.17404,-0.980509
-0.078224,0.060377,-0.17213,0.980106,-0.003874,0.011266,0.001962,0.000554,0.000511,0.002053,0.091422,0.174121,-0.980471
-0.078274,0.060463,-0.172078,0.980105,-0.004147,-0.006701,0.005684,0.000292,-0.001956,0.002813,0.091582,0.174242,-0.980435
-0.078338,0.060426,-0.171997,0.980117,-0.002028,-0.010835,0.013873,0.001292,-0.003997,0.002521,0.091502,0.174347,-0.980424
-0.07833,0.060439,-0.171886,0.980136,0.002828,-0.00338,0.016228,0.00151,-0.002276,-0.002837,0.091548,0.174325,-0.980423
-0.0783,0.060485,-0.171532,0.980198,-0.005414,0.007133,0.031774,0.001175,0.001374,-0.005484,0.091713,0.174249,-0.980421
-0.078375,0.060591,-0.171195,0.980244,-0.026607,0.010417,0.046456,0.000351,0.004161,-0.005749,0.091952,0.174398,-0.980372
-0.078572,0.06073,-0.170886,0.980274,-0.038359,0.006692,0.041661,-0.001063,0.001857,-0.002221,0.092211,0.1748,-0.980277
-0.079298,0.06093,-0.170362,0.980294,-0.056609,-0.004838,0.011553,-0.001407,-0.003173,0.002041,0.092441,0.17623,-0.979999
-0.08011,0.060984,-0.170319,0.980232,-0.059985,-0.003369,-0.008615,-0.001699,-0.002517,0.000359,0.092269,0.177826,-0.979727
-0.08076,0.061036,-0.170438,0.980155,-0.056284,-0.006746,-0.018926,-0.002629,-0.002076,0.000888,0.092121,0.179121,-0.979505
-0.081262,0.060993,-0.170603,0.980087,-0.048807,-0.007505,-0.022475,-0.00462,0.002537,-0.003246,0.09183,0.1801,-0.979353
-0.08172,0.061044,-0.170735,0.980023,-0.048836,0.008573,-0.009313,-0.001099,0.005643,-0.004773,0.091743,0.18102,-0.979191
-0.082151,0.061169,-0.170803,0.979967,-0.044964,0.00875,-0.007658,-0.003984,0.003662,-0.002863,0.091823,0.181906,-0.979019
