timestamp,quat_x,quat_y,quat_z,quat_w,rot_x,rot_y,rot_z,acc_x,acc_y,acc_z,grav_x,grav_y,grav_z
1760474589.602884,-0.179890,-0.008608,0.277203,0.943782,-0.008149,0.000433,0.007065,-0.001529,-0.001241,0.002105,0.083484,0.344326,-0.935131
1760474589.633630,-0.179944,-0.008621,0.277243,0.943760,-0.008828,0.000856,0.007772,-0.002675,-0.001230,0.001307,0.083504,0.344427,-0.935092
1760474589.664987,-0.180103,-0.008630,0.277373,0.943691,-0.009863,0.003827,0.010831,-0.001252,0.001073,0.001502,0.083624,0.344710,-0.934977
1760474589.665394,-0.180175,-0.008629,0.277435,0.943659,-0.009838,0.001894,0.007184,-0.002690,0.001080,0.001255,0.083689,0.344835,-0.934925
1760474589.696259,-0.180376,-0.008631,0.277550,0.943587,-0.011647,0.004842,0.006182,-0.001979,0.000546,-0.000402,0.083838,0.345192,-0.934780
1760474589.725290,-0.180451,-0.008614,0.277578,0.943564,-0.009948,0.006004,0.006830,-0.001168,0.000323,-0.000237,0.083922,0.345317,-0.934726
1760474589.725997,-0.180526,-0.008597,0.277606,0.943542,-0.008249,0.007166,0.007477,-0.000358,0.000099,-0.000073,0.084007,0.345442,-0.934673
1760474589.762951,-0.180647,-0.008504,0.277658,0.943504,-0.003426,0.008094,0.004696,-0.000665,0.000838,0.002214,0.084270,0.345605,-0.934589
1760474589.762953,-0.180679,-0.008459,0.277668,0.943496,-0.003505,0.011992,0.005268,0.000290,0.000370,0.003599,0.084376,0.345637,-0.934567
1760474589.794328,-0.180853,-0.008286,0.277615,0.943479,-0.009967,0.013946,-0.004960,0.001328,0.002245,0.001417,0.084780,0.345863,-0.934447
1760474589.827835,-0.180957,-0.008252,0.277545,0.943480,-0.011824,0.011142,-0.007727,0.000745,0.002483,0.000275,0.084877,0.346040,-0.934373
1760474589.828214,-0.181061,-0.008218,0.277476,0.943481,-0.013681,0.008338,-0.010494,0.000162,0.002722,-0.000867,0.084973,0.346216,-0.934299
1760474589.859941,-0.181338,-0.008262,0.277246,0.943495,-0.016006,0.006385,-0.013364,0.000495,-0.002165,0.001599,0.084960,0.346764,-0.934097
1760474589.860304,-0.181441,-0.008225,0.277177,0.943496,-0.006674,0.005715,-0.007509,0.000086,-0.004662,0.002240,0.085062,0.346937,-0.934023
1760474589.889235,-0.181472,-0.008221,0.277133,0.943503,-0.006204,0.001020,-0.004016,-0.001295,-0.004478,-0.000930,0.085072,0.346995,-0.934001
1760474589.920182,-0.181633,-0.008153,0.277145,0.943469,-0.011224,0.017276,0.009136,0.000285,0.000018,0.005618,0.085294,0.347249,-0.933886
1760474589.920485,-0.181767,-0.008032,0.277166,0.943438,-0.017025,0.023381,0.003933,0.000431,0.002581,0.003056,0.085604,0.347424,-0.933793
1760474589.958968,-0.182038,-0.007844,0.277081,0.943412,-0.016635,0.014344,-0.004233,0.000374,0.004981,-0.000304,0.086078,0.347821,-0.933601
1760474589.959515,-0.182127,-0.007817,0.277042,0.943407,-0.016774,0.008258,-0.009718,0.001540,0.007529,0.000635,0.086164,0.347970,-0.933538
1760474589.999146,-0.182374,-0.007830,0.276846,0.943416,-0.014276,0.010243,-0.015516,0.002659,0.005675,0.004410,0.086205,0.348446,-0.933356
1760474589.999472,-0.182474,-0.007823,0.276740,0.943428,-0.010391,0.009869,-0.014491,0.002516,0.003960,0.003716,0.086234,0.348632,-0.933284
1760474590.034870,-0.182649,-0.007785,0.276568,0.943445,-0.004921,0.003749,-0.004606,0.001686,0.002916,-0.000404,0.086339,0.348944,-0.933158
1760474590.064185,-0.182698,-0.007782,0.276571,0.943435,-0.002727,0.000988,0.000897,0.001362,0.001819,-0.000300,0.086374,0.349032,-0.933122
1760474590.064487,-0.182748,-0.007779,0.276575,0.943424,-0.000532,-0.001774,0.006399,0.001038,0.000722,-0.000195,0.086409,0.349120,-0.933086
1760474590.097115,-0.182818,-0.007749,0.276764,0.943355,0.000744,0.000291,0.009180,0.002772,0.003635,0.002916,0.086576,0.349214,-0.933035
1760474590.097202,-0.182838,-0.007752,0.276823,0.943334,-0.001330,0.002305,0.008532,0.002856,0.005916,0.004089,0.086603,0.349247,-0.933020
1760474590.133798,-0.182886,-0.007670,0.276930,0.943294,-0.000683,0.004134,0.004095,0.002342,0.004838,0.003890,0.086823,0.349279,-0.932988
1760474590.165157,-0.182906,-0.007620,0.276950,0.943285,-0.000210,0.006093,0.005658,0.002878,0.003942,0.003153,0.086936,0.349285,-0.932975
1760474590.165986,-0.182925,-0.007570,0.276971,0.943275,0.000263,0.008053,0.007220,0.003413,0.003046,0.002417,0.087048,0.349291,-0.932962
1760474590.195641,-0.182912,-0.007510,0.277033,0.943260,0.007692,-0.003261,0.002739,0.000852,-0.000192,-0.001500,0.087178,0.349228,-0.932974
1760474590.210499,-0.182911,-0.007531,0.277105,0.943239,0.002585,0.000144,0.007707,0.001646,-0.001356,0.000882,0.087164,0.349232,-0.932974
1760474590.238914,-0.182935,-0.007518,0.277183,0.943211,0.000992,0.000630,0.008719,0.002261,-0.000255,0.000889,0.087230,0.349261,-0.932957
1760474590.239253,-0.182959,-0.007506,0.277261,0.943184,-0.000602,0.001115,0.009731,0.002876,0.000847,0.000896,0.087296,0.349290,-0.932940
1760474590.271348,-0.182926,-0.007419,0.277450,0.943135,0.003856,-0.003857,0.008658,0.002419,0.000807,0.000323,0.087513,0.349165,-0.932966
1760474590.300336,-0.182871,-0.007430,0.277505,0.943130,0.004111,-0.004085,0.007053,0.002758,0.000918,0.001206,0.087480,0.349065,-0.933006
1760474590.300723,-0.182815,-0.007441,0.277560,0.943124,0.004365,-0.004313,0.005448,0.003096,0.001030,0.002088,0.087448,0.348965,-0.933047
1760474590.332428,-0.182777,-0.007528,0.277572,0.943128,-0.003107,-0.004048,-0.002119,0.002058,0.002893,0.002338,0.087268,0.348943,-0.933072
1760474590.362591,-0.182826,-0.007551,0.277561,0.943121,-0.006300,-0.002533,-0.001704,0.001510,0.002066,0.001549,0.087248,0.349045,-0.933035
1760474590.362859,-0.182875,-0.007574,0.277550,0.943115,-0.009493,-0.001017,-0.001290,0.000963,0.001239,0.000760,0.087228,0.349148,-0.932999
1760474590.392871,-0.183016,-0.007615,0.277595,0.943074,-0.005728,-0.000207,0.004842,0.000680,0.000099,0.000590,0.087245,0.349423,-0.932894
1760474590.430299,-0.183038,-0.007610,0.277631,0.943059,-0.002520,-0.000314,0.004446,0.000860,0.001290,0.000763,0.087280,0.349456,-0.932879
1760474590.430774,-0.183059,-0.007605,0.277668,0.943044,0.000689,-0.000422,0.004050,0.001040,0.002480,0.000937,0.087315,0.349490,-0.932863
1760474590.479208,-0.182979,-0.007640,0.277717,0.943045,0.008158,-0.008925,-0.000514,0.000927,0.003490,0.000677,0.087223,0.349358,-0.932921
1760474590.479478,-0.182849,-0.007680,0.277723,0.943068,0.012174,-0.007586,-0.000022,0.001269,0.001768,0.001885,0.087077,0.349144,-0.933014
1760474590.479917,-0.182720,-0.007721,0.277729,0.943091,0.016191,-0.006246,0.000470,0.001611,0.000046,0.003093,0.086931,0.348931,-0.933108
1760474590.510248,-0.182466,-0.007770,0.277791,0.943121,0.011624,-0.008561,0.003482,0.000927,0.000703,0.000201,0.086719,0.348493,-0.933291
